ID,Credit_Limit,Gender,Education,Marital_Status,AGE_in_Years,Customer Category
4597,60000,1,1,2,30,Medium Risk
25378,230000,2,2,2,30,Medium Risk
4734,320000,1,2,2,52,Medium Risk
8614,170000,2,2,1,33,Medium Risk
28258,210000,2,3,1,36,Medium Risk
2963,100000,1,1,2,32,Medium Risk
17702,360000,2,2,1,43,Medium Risk
5326,200000,1,1,1,45,Medium Risk
19751,180000,2,2,2,33,Medium Risk
6105,180000,1,2,1,47,Medium Risk
3505,270000,1,1,1,50,Medium Risk
21100,120000,1,1,1,31,Medium Risk
12453,140000,1,1,2,27,Medium Risk
24873,160000,1,2,2,36,Medium Risk
16611,360000,1,1,2,30,Medium Risk
24474,340000,1,1,2,49,Medium Risk
24408,260000,1,2,2,32,Medium Risk
15211,320000,2,2,2,28,Medium Risk
5000,160000,1,1,2,40,Medium Risk
7463,360000,2,2,1,38,Medium Risk
17217,360000,2,3,2,30,Medium Risk
9187,100000,1,2,1,35,Medium Risk
22649,180000,2,2,1,43,Medium Risk
9220,360000,2,2,2,46,Medium Risk
14870,200000,1,1,1,34,Medium Risk
4846,170000,1,2,2,34,Medium Risk
2216,200000,2,1,1,38,Medium Risk
15073,220000,1,1,2,47,Medium Risk
13242,400000,1,1,1,41,Medium Risk
9855,200000,2,2,2,32,Medium Risk
23455,210000,2,2,2,31,Medium Risk
27192,230000,1,1,2,34,Medium Risk
8909,200000,1,2,1,46,Medium Risk
4484,280000,2,1,2,39,Medium Risk
17401,200000,2,1,1,49,Medium Risk
11846,210000,2,2,2,27,Medium Risk
8482,310000,2,1,2,27,Medium Risk
11999,280000,1,1,1,41,Medium Risk
26812,100000,1,2,2,28,Medium Risk
13045,230000,1,1,1,39,Medium Risk
2979,120000,2,1,2,31,Medium Risk
1801,160000,2,2,1,35,Medium Risk
71,80000,1,1,2,31,Medium Risk
4282,80000,2,1,2,25,Medium Risk
7522,80000,2,2,1,45,Medium Risk
13345,80000,1,1,2,25,Medium Risk
22550,180000,2,1,1,35,Medium Risk
23094,80000,2,2,1,46,Medium Risk
20173,360000,2,1,1,42,Medium Risk
22372,150000,2,2,2,29,Medium Risk
1213,290000,2,1,1,30,Medium Risk
28088,120000,2,2,2,33,Medium Risk
19357,270000,2,1,1,41,Medium Risk
7687,390000,2,2,2,28,Medium Risk
5060,140000,2,2,1,24,Medium Risk
11690,360000,2,1,2,29,Medium Risk
14473,290000,1,2,1,33,Medium Risk
5548,380000,2,2,1,35,Medium Risk
16180,230000,2,1,2,31,Medium Risk
15999,60000,2,1,2,25,Medium Risk
29785,210000,1,2,1,31,Medium Risk
24340,360000,1,3,2,34,Medium Risk
7347,170000,2,1,1,40,Medium Risk
5268,160000,2,2,1,40,Medium Risk
11165,300000,1,1,2,33,Medium Risk
207,100000,1,1,1,47,Medium Risk
12076,120000,2,2,1,42,Medium Risk
13426,180000,1,1,2,31,Medium Risk
25859,140000,2,2,1,37,Medium Risk
4328,180000,1,2,1,35,Medium Risk
2739,420000,2,2,1,57,Medium Risk
14679,450000,2,1,2,39,Medium Risk
403,150000,1,1,2,41,Medium Risk
7336,580000,1,1,2,31,Medium Risk
1849,150000,1,1,2,30,Medium Risk
25903,440000,2,1,2,33,Medium Risk
5781,120000,2,3,2,31,Medium Risk
14010,160000,2,1,1,38,Medium Risk
117,240000,1,1,2,28,Medium Risk
3467,200000,1,1,1,52,Medium Risk
9123,80000,2,3,1,53,Medium Risk
16999,80000,2,1,2,23,Medium Risk
22867,80000,2,2,1,40,Medium Risk
5544,80000,1,3,2,24,Medium Risk
24016,80000,1,2,2,25,Medium Risk
25766,190000,2,1,2,40,Medium Risk
8617,200000,1,1,1,49,Medium Risk
108,350000,1,1,2,52,Medium Risk
27044,230000,1,3,2,29,Medium Risk
9057,210000,1,1,2,28,Medium Risk
19630,130000,2,2,1,45,Medium Risk
19565,60000,2,3,1,48,Medium Risk
7151,230000,2,3,1,54,Medium Risk
5489,140000,1,3,2,23,Medium Risk
14990,300000,2,2,1,40,Medium Risk
2276,180000,2,2,2,48,Medium Risk
13652,140000,2,1,2,31,Medium Risk
15573,220000,1,2,1,55,Medium Risk
7565,130000,1,1,2,41,Medium Risk
7464,360000,1,3,2,34,Medium Risk
26766,180000,1,1,2,26,Medium Risk
6512,200000,2,2,1,61,Medium Risk
3519,360000,1,1,1,34,Medium Risk
7995,100000,2,2,2,23,Medium Risk
6221,60000,2,1,2,27,Medium Risk
18873,100000,2,1,2,27,Medium Risk
6973,230000,1,1,1,38,Medium Risk
24920,150000,1,1,2,41,Medium Risk
3770,290000,2,0,2,38,Medium Risk
25143,300000,1,3,1,72,Medium Risk
19260,210000,2,2,2,29,Medium Risk
16135,60000,2,2,2,28,Medium Risk
28887,200000,2,3,1,42,Medium Risk
1802,120000,1,3,1,47,Medium Risk
8858,190000,1,1,2,29,Medium Risk
10884,160000,2,1,2,30,Medium Risk
28908,500000,2,1,1,39,Medium Risk
23436,260000,2,2,1,31,Medium Risk
2249,120000,2,1,2,30,Medium Risk
28652,160000,2,2,1,36,Medium Risk
13208,350000,1,1,1,42,Medium Risk
13346,120000,2,3,2,26,Medium Risk
14982,300000,2,1,2,31,Medium Risk
10163,180000,2,1,2,32,Medium Risk
3720,50000,1,2,2,30,Medium Risk
3911,50000,2,2,1,32,Medium Risk
4542,190000,1,1,1,36,Medium Risk
244,180000,2,1,2,32,Medium Risk
7964,160000,1,3,1,46,Medium Risk
17587,160000,2,1,2,31,Medium Risk
6108,140000,2,2,1,36,Medium Risk
10986,140000,2,2,1,38,Medium Risk
19170,100000,2,3,1,36,Medium Risk
21829,270000,2,1,2,27,Medium Risk
10670,50000,1,3,1,45,Medium Risk
11851,80000,1,2,1,28,Medium Risk
3387,360000,1,1,2,29,Medium Risk
13423,230000,2,1,1,43,Medium Risk
5416,500000,1,2,2,67,Medium Risk
6616,60000,1,3,2,34,Medium Risk
4360,100000,1,2,2,25,Medium Risk
2475,300000,2,2,2,30,Medium Risk
26189,140000,2,2,1,36,Medium Risk
15307,60000,2,2,1,34,Medium Risk
22229,200000,2,2,2,31,Medium Risk
6945,160000,2,2,1,50,Medium Risk
12912,130000,1,1,1,39,Medium Risk
10174,360000,1,1,1,57,Medium Risk
26579,250000,2,1,1,51,Medium Risk
8839,220000,2,2,1,41,Medium Risk
3410,500000,2,2,1,37,Medium Risk
3160,390000,1,2,1,42,Medium Risk
14052,300000,2,1,2,26,Medium Risk
5163,240000,1,1,2,35,Medium Risk
19662,120000,2,2,2,39,Medium Risk
9011,270000,1,1,1,41,Medium Risk
3791,250000,1,1,1,46,Medium Risk
68,210000,2,1,2,30,Medium Risk
14550,200000,2,1,2,31,Medium Risk
23052,360000,2,2,1,39,Medium Risk
20516,100000,1,2,1,30,Medium Risk
23501,180000,2,1,2,31,Medium Risk
8870,240000,1,1,1,44,Medium Risk
11698,240000,2,2,1,35,Medium Risk
29924,360000,1,1,2,35,Medium Risk
24199,140000,1,1,2,30,Medium Risk
12791,180000,1,2,1,44,Medium Risk
20006,230000,2,1,1,45,Medium Risk
29710,250000,1,1,2,33,Medium Risk
10316,160000,2,1,2,32,Medium Risk
12974,250000,1,1,2,29,Medium Risk
8561,50000,2,2,1,32,Medium Risk
24581,230000,1,1,1,41,Medium Risk
23454,230000,2,1,1,36,Medium Risk
4864,290000,2,1,1,37,Medium Risk
11359,210000,2,1,2,27,Medium Risk
7297,340000,2,1,2,35,Medium Risk
21766,130000,2,1,2,25,Medium Risk
26284,200000,2,3,1,41,Medium Risk
5329,200000,2,1,2,30,Medium Risk
7414,230000,2,1,1,36,Medium Risk
7950,330000,1,3,2,48,Medium Risk
3950,130000,1,2,1,42,Medium Risk
9810,360000,1,1,2,27,Medium Risk
2555,220000,2,1,0,33,Medium Risk
2488,200000,1,2,1,46,Medium Risk
27185,80000,1,2,2,27,Medium Risk
21152,130000,1,1,2,42,Medium Risk
11024,70000,1,2,2,48,Medium Risk
27577,260000,1,1,1,59,Medium Risk
19256,250000,2,2,2,41,Medium Risk
29189,400000,1,2,2,26,Medium Risk
20217,280000,2,2,1,53,Medium Risk
18960,300000,2,2,2,30,Medium Risk
14462,140000,1,1,2,30,Medium Risk
13774,240000,2,1,2,30,Medium Risk
216,30000,1,3,1,42,Medium Risk
12963,20000,2,2,1,28,Medium Risk
25126,50000,1,1,1,50,Medium Risk
4955,340000,1,1,2,35,Medium Risk
28697,230000,2,2,1,34,Medium Risk
9019,360000,2,1,2,31,Medium Risk
11503,360000,2,1,2,43,Medium Risk
172,300000,2,1,2,30,Medium Risk
7906,170000,2,1,1,35,Medium Risk
23399,180000,2,2,1,32,Medium Risk
19876,100000,2,3,1,39,Medium Risk
7802,200000,2,1,2,42,Medium Risk
25397,300000,2,2,2,26,Medium Risk
16781,210000,1,1,2,40,Medium Risk
28724,260000,2,2,1,44,Medium Risk
22545,200000,2,1,1,48,Medium Risk
11063,120000,2,1,1,32,Medium Risk
12906,400000,2,1,2,33,Medium Risk
22066,240000,2,3,1,27,Medium Risk
6542,150000,2,3,1,52,Medium Risk
20822,360000,1,1,2,38,Medium Risk
1032,170000,1,1,2,33,Medium Risk
24968,260000,1,5,1,47,Medium Risk
28343,450000,2,2,1,36,Medium Risk
8758,160000,2,3,1,41,Medium Risk
29682,360000,1,1,2,40,Medium Risk
511,130000,1,2,1,31,Medium Risk
10762,180000,1,1,2,27,Medium Risk
7168,210000,1,1,1,37,Medium Risk
12415,180000,2,2,1,28,Medium Risk
11469,300000,1,1,1,30,Medium Risk
9645,210000,1,2,1,39,Medium Risk
27352,210000,1,2,1,39,Medium Risk
5300,360000,2,1,2,36,Medium Risk
20459,80000,1,1,2,25,Medium Risk
8597,570000,1,1,2,29,Medium Risk
8192,180000,2,2,2,25,Medium Risk
5646,60000,2,2,1,53,Medium Risk
21071,450000,1,1,2,34,Medium Risk
15866,400000,2,1,2,28,Medium Risk
18766,200000,2,1,1,28,Medium Risk
22614,180000,2,3,1,33,Medium Risk
11341,170000,2,2,2,56,Medium Risk
2347,360000,1,1,2,30,Medium Risk
14839,120000,2,1,1,37,Medium Risk
7801,470000,2,1,2,39,Medium Risk
4312,260000,1,1,2,49,Medium Risk
12256,120000,2,2,2,28,Medium Risk
15102,360000,1,1,1,35,Medium Risk
1885,100000,2,1,2,28,Medium Risk
13935,220000,1,3,1,42,Medium Risk
26472,100000,2,3,1,51,Medium Risk
15276,200000,2,2,1,30,Medium Risk
9784,120000,1,2,2,34,Medium Risk
27969,120000,2,1,2,28,Medium Risk
15512,200000,1,2,1,36,Medium Risk
23150,280000,2,2,2,37,Medium Risk
6657,270000,2,3,2,30,Medium Risk
11870,170000,2,2,1,34,Medium Risk
21749,130000,2,2,2,25,Medium Risk
14818,130000,1,3,2,28,Medium Risk
7220,160000,2,2,1,26,Medium Risk
22472,140000,2,3,1,45,Medium Risk
17656,130000,2,1,1,40,Medium Risk
5661,50000,1,2,2,24,Medium Risk
2832,110000,2,2,1,42,Medium Risk
28328,110000,2,2,1,42,Medium Risk
27408,470000,1,3,2,31,Medium Risk
12549,170000,1,2,2,33,Medium Risk
17585,200000,2,3,1,43,Medium Risk
14857,210000,2,2,1,35,Medium Risk
6571,80000,2,2,1,56,Medium Risk
19555,280000,2,2,1,43,Medium Risk
1539,130000,2,2,2,25,Medium Risk
28797,30000,2,1,2,37,Medium Risk
15578,180000,1,2,1,48,Medium Risk
20236,200000,2,3,1,54,Medium Risk
5926,290000,2,2,1,53,Medium Risk
13023,180000,1,2,1,41,Medium Risk
1558,310000,1,1,1,50,Medium Risk
9278,160000,1,1,2,31,Medium Risk
9726,200000,1,1,1,41,Medium Risk
25062,500000,1,1,1,54,Medium Risk
2740,220000,1,1,1,53,Medium Risk
9826,490000,1,4,1,51,Medium Risk
8412,120000,1,1,2,27,Medium Risk
3445,120000,2,1,2,35,Medium Risk
18188,130000,1,2,1,37,Medium Risk
8805,140000,2,2,2,29,Medium Risk
22122,170000,2,2,2,29,Medium Risk
1795,120000,2,3,2,37,Medium Risk
7703,410000,1,3,2,38,Medium Risk
27103,120000,1,2,2,34,Medium Risk
208,210000,2,2,1,41,Medium Risk
6193,380000,1,1,1,53,Medium Risk
13367,360000,2,2,1,42,Medium Risk
14864,470000,2,1,2,27,Medium Risk
950,160000,2,3,1,51,Medium Risk
6533,200000,2,2,1,36,Medium Risk
22052,200000,2,2,1,28,Medium Risk
22264,200000,2,2,2,29,Medium Risk
13413,100000,2,2,1,28,Medium Risk
10118,220000,2,1,2,29,Medium Risk
20057,340000,2,2,1,47,Medium Risk
7397,200000,2,2,1,37,Medium Risk
14965,140000,1,2,2,25,Medium Risk
28076,360000,2,1,2,26,Medium Risk
25020,220000,1,3,1,65,Medium Risk
496,50000,1,1,1,41,Medium Risk
18245,300000,1,3,1,57,Medium Risk
13007,80000,2,1,2,24,Medium Risk
25747,160000,2,2,1,41,Medium Risk
9824,50000,2,3,1,48,Medium Risk
14116,50000,2,2,1,39,Medium Risk
16932,50000,1,3,1,55,Medium Risk
22815,50000,2,2,3,44,Medium Risk
25791,50000,2,2,2,38,Medium Risk
27420,50000,1,1,1,45,Medium Risk
4420,450000,2,1,2,28,Medium Risk
1484,360000,1,1,2,32,Medium Risk
18066,360000,1,1,2,40,Medium Risk
7037,140000,1,1,2,35,Medium Risk
28570,200000,2,1,1,29,Medium Risk
15702,220000,1,1,1,33,Medium Risk
3395,90000,1,1,2,33,Medium Risk
5938,200000,2,2,1,36,Medium Risk
16044,50000,2,3,1,46,Medium Risk
2960,280000,2,3,2,33,Medium Risk
8507,150000,2,3,1,52,Medium Risk
26364,170000,2,2,2,34,Medium Risk
4621,230000,2,1,2,30,Medium Risk
3760,500000,2,1,1,45,Medium Risk
12271,150000,1,1,1,42,Medium Risk
25698,140000,2,2,1,39,Medium Risk
11460,310000,1,2,1,43,Medium Risk
1818,180000,2,2,1,44,Medium Risk
9421,260000,1,1,2,30,Medium Risk
10963,230000,2,2,1,46,Medium Risk
15472,80000,1,3,1,33,Medium Risk
28282,320000,2,2,2,36,Medium Risk
7979,90000,2,2,1,36,Medium Risk
9240,300000,2,2,1,31,Medium Risk
4651,130000,2,2,1,50,Medium Risk
2774,90000,1,3,1,46,Medium Risk
24394,220000,1,1,1,49,Medium Risk
11597,200000,2,1,2,31,Medium Risk
5210,50000,2,2,1,43,Medium Risk
4225,100000,1,1,1,42,Medium Risk
7530,180000,2,3,2,27,Medium Risk
8860,180000,1,1,2,29,Medium Risk
26576,50000,2,3,2,51,Medium Risk
24841,160000,1,1,2,46,Medium Risk
9245,90000,2,2,1,32,Medium Risk
23668,200000,2,2,1,41,Medium Risk
21956,280000,2,1,2,27,Medium Risk
8695,400000,2,1,2,26,Medium Risk
19388,240000,2,2,2,29,Medium Risk
10718,200000,2,2,1,28,Medium Risk
8894,400000,2,1,1,32,Medium Risk
22562,180000,2,2,2,47,Medium Risk
22526,500000,2,2,1,33,Medium Risk
25023,210000,1,3,1,50,Medium Risk
24632,170000,1,1,1,42,Medium Risk
8977,250000,2,1,1,43,Medium Risk
12055,80000,2,2,1,60,Medium Risk
23283,200000,2,1,1,42,Medium Risk
24124,50000,1,1,2,29,Medium Risk
16801,230000,1,2,1,34,Medium Risk
6054,230000,2,1,1,51,Medium Risk
12571,120000,2,1,2,27,Medium Risk
5461,230000,1,1,2,39,Medium Risk
10033,200000,1,2,2,27,Medium Risk
28776,120000,2,1,1,42,Medium Risk
8128,200000,2,1,2,35,Medium Risk
29121,400000,2,2,2,50,Medium Risk
2629,420000,2,2,1,36,Medium Risk
5769,320000,1,1,3,32,Medium Risk
10094,210000,2,2,1,40,Medium Risk
17469,360000,2,3,1,44,Medium Risk
5698,130000,2,1,2,25,Medium Risk
14664,300000,2,2,2,39,Medium Risk
14674,120000,2,1,2,27,Medium Risk
29465,200000,1,1,1,28,Medium Risk
23261,180000,2,1,1,39,Medium Risk
5963,300000,2,1,1,54,Medium Risk
18472,300000,2,1,2,25,Medium Risk
8653,360000,2,2,2,25,Medium Risk
1378,350000,1,2,1,37,Medium Risk
3362,310000,2,1,1,39,Medium Risk
22687,180000,2,1,2,33,Medium Risk
8917,460000,1,1,1,42,Medium Risk
2541,210000,1,3,1,37,Medium Risk
25350,130000,2,1,2,26,Medium Risk
27773,120000,2,1,2,24,Medium Risk
16718,30000,1,2,1,36,Medium Risk
19315,150000,2,2,2,33,Medium Risk
17115,120000,2,1,2,26,Medium Risk
15601,160000,1,2,1,59,Medium Risk
17784,160000,2,2,1,58,Medium Risk
8152,260000,2,2,1,41,Medium Risk
278,50000,2,1,2,26,Medium Risk
4871,260000,2,1,2,29,Medium Risk
12429,350000,2,1,1,33,Medium Risk
23763,390000,2,1,1,48,Medium Risk
27374,450000,1,1,2,34,Medium Risk
12033,360000,1,2,1,43,Medium Risk
10344,410000,2,1,1,53,Medium Risk
7354,230000,1,1,2,27,Medium Risk
13688,320000,1,1,2,34,Medium Risk
14418,400000,2,1,2,30,Medium Risk
1614,130000,2,1,1,35,Medium Risk
7523,320000,1,2,1,45,Medium Risk
26438,230000,2,1,2,33,Medium Risk
14640,170000,2,3,2,46,Medium Risk
22089,90000,2,2,2,28,Medium Risk
10435,180000,1,2,1,34,Medium Risk
8370,350000,2,1,1,55,Medium Risk
20566,170000,1,4,2,30,Medium Risk
1579,210000,2,1,1,36,Medium Risk
8598,280000,1,1,2,27,Medium Risk
17199,160000,2,2,2,29,Medium Risk
21675,230000,2,2,2,23,Medium Risk
28499,210000,2,3,2,30,Medium Risk
5879,710000,1,2,2,33,Medium Risk
3728,120000,2,2,2,24,Medium Risk
2383,280000,1,1,1,51,Medium Risk
3650,20000,1,3,2,44,Medium Risk
17790,20000,1,2,2,27,Medium Risk
29613,20000,1,2,3,47,Medium Risk
28086,170000,2,2,1,36,Medium Risk
15004,50000,2,2,1,27,Medium Risk
8233,50000,1,2,1,53,Medium Risk
14837,280000,2,1,1,46,Medium Risk
7316,200000,1,2,2,44,Medium Risk
1662,30000,2,2,1,39,Medium Risk
7553,120000,2,1,2,26,Medium Risk
27691,270000,2,1,2,25,Medium Risk
277,460000,1,1,1,40,Medium Risk
1696,250000,1,3,1,47,Medium Risk
11996,180000,1,1,2,28,Medium Risk
5056,80000,2,1,2,25,Medium Risk
24911,380000,1,3,1,34,Medium Risk
13414,290000,2,2,1,49,Medium Risk
5205,500000,2,1,1,35,Medium Risk
15123,200000,1,1,1,52,Medium Risk
12737,380000,1,1,1,37,Medium Risk
13214,410000,1,1,1,37,Medium Risk
25386,360000,2,1,2,29,Medium Risk
27988,180000,2,1,1,30,Medium Risk
2370,230000,2,1,1,42,Medium Risk
20877,280000,1,1,1,38,Medium Risk
25173,80000,2,2,2,22,Medium Risk
2825,200000,2,2,1,31,Medium Risk
23125,230000,2,2,2,30,Medium Risk
23676,340000,2,1,1,36,Medium Risk
11188,200000,2,2,1,39,Medium Risk
23046,90000,2,2,1,36,Medium Risk
5811,130000,2,2,1,33,Medium Risk
12109,280000,2,1,2,29,Medium Risk
1641,200000,1,1,1,34,Medium Risk
18064,150000,1,1,1,34,Medium Risk
17306,120000,2,2,1,45,Medium Risk
16538,200000,1,1,2,28,Medium Risk
3656,260000,2,3,2,30,Medium Risk
11164,180000,2,1,1,33,Medium Risk
6982,80000,2,2,1,38,Medium Risk
14327,290000,2,2,2,34,Medium Risk
24861,200000,1,1,2,38,Medium Risk
8835,420000,2,1,1,45,Medium Risk
1699,80000,1,1,2,25,Medium Risk
6320,240000,1,1,1,44,Medium Risk
1805,450000,1,1,2,31,Medium Risk
22641,320000,2,2,1,33,Medium Risk
13878,120000,2,2,1,37,Medium Risk
13383,140000,1,3,1,54,Medium Risk
21410,60000,2,1,2,26,Medium Risk
29893,180000,1,1,1,37,Medium Risk
24176,120000,1,2,2,30,Medium Risk
23500,140000,2,2,1,33,Medium Risk
2334,210000,2,1,1,38,Medium Risk
27584,360000,1,1,1,51,Medium Risk
11215,140000,1,1,1,43,Medium Risk
23246,260000,2,3,1,38,Medium Risk
8958,480000,2,2,1,37,Medium Risk
29935,360000,1,2,1,45,Medium Risk
4686,490000,1,1,2,44,Medium Risk
473,180000,1,2,1,34,Medium Risk
4721,410000,1,1,1,38,Medium Risk
13664,200000,1,1,1,37,Medium Risk
13860,200000,2,2,1,43,Medium Risk
20094,200000,2,1,2,32,Medium Risk
297,120000,2,2,1,29,Medium Risk
8435,160000,2,1,1,34,Medium Risk
10153,280000,2,2,2,30,Medium Risk
11424,30000,1,2,1,23,Medium Risk
20090,30000,2,2,1,33,Medium Risk
28096,150000,2,2,2,41,Medium Risk
14168,100000,2,2,2,28,Medium Risk
11490,360000,2,1,1,48,Medium Risk
14253,300000,1,1,1,45,Medium Risk
5591,90000,2,1,1,38,Medium Risk
3466,250000,2,2,1,40,Medium Risk
8403,220000,1,2,1,32,Medium Risk
8841,120000,1,1,2,31,Medium Risk
10002,50000,2,2,2,28,Medium Risk
21054,210000,1,2,1,38,Medium Risk
22748,220000,2,2,1,34,Medium Risk
13738,300000,1,3,1,37,Medium Risk
20842,140000,1,1,1,43,Medium Risk
4027,260000,2,2,2,29,Medium Risk
23119,210000,2,1,2,27,Medium Risk
2035,50000,2,1,2,25,Medium Risk
17501,30000,2,2,2,42,Medium Risk
9434,200000,2,2,2,36,Medium Risk
19495,170000,2,1,2,28,Medium Risk
8876,140000,2,1,2,25,Medium Risk
8170,240000,1,1,1,39,Medium Risk
19283,230000,2,2,2,29,Medium Risk
21798,200000,2,2,2,25,Medium Risk
22803,620000,2,1,2,38,Medium Risk
9711,150000,2,1,1,58,Medium Risk
22985,300000,2,1,2,33,Medium Risk
5613,100000,2,1,1,38,Medium Risk
6247,360000,1,1,1,38,Medium Risk
21905,180000,2,3,2,27,Medium Risk
15547,280000,1,1,1,47,Medium Risk
16342,200000,2,1,1,49,Medium Risk
9781,210000,1,1,1,42,Medium Risk
29895,210000,1,2,1,45,Medium Risk
23207,280000,2,1,2,46,Medium Risk
6987,60000,2,1,2,27,Medium Risk
29038,170000,2,1,1,50,Medium Risk
14660,130000,1,2,2,32,Medium Risk
24111,80000,1,1,2,27,Medium Risk
1908,290000,2,1,2,29,Medium Risk
26259,180000,2,1,1,33,Medium Risk
7181,300000,2,1,1,42,Medium Risk
23350,400000,2,1,1,33,Medium Risk
14652,330000,2,1,1,42,Medium Risk
11823,230000,2,1,1,35,Medium Risk
28465,150000,2,2,1,49,Medium Risk
12594,60000,2,3,2,47,Medium Risk
13972,230000,2,3,1,44,Medium Risk
26021,130000,2,2,1,38,Medium Risk
22258,60000,2,1,2,29,Medium Risk
29307,50000,1,2,2,26,Medium Risk
2693,350000,1,1,1,42,Medium Risk
8137,340000,2,1,2,33,Medium Risk
23606,210000,2,2,1,48,Medium Risk
3893,170000,2,1,1,36,Medium Risk
11643,130000,2,3,1,39,Medium Risk
12384,340000,2,1,2,30,Medium Risk
6963,50000,1,1,2,38,Medium Risk
19255,300000,2,2,1,39,Medium Risk
19762,100000,2,2,1,34,Medium Risk
11948,360000,2,1,1,42,Medium Risk
13447,170000,1,1,1,36,Medium Risk
4321,420000,2,1,2,34,Medium Risk
13659,310000,2,3,2,36,Medium Risk
1132,200000,2,2,2,34,Medium Risk
28705,100000,2,3,1,42,Medium Risk
1412,450000,1,3,1,58,Medium Risk
25362,180000,2,2,1,26,Medium Risk
15068,360000,1,2,1,34,Medium Risk
2721,120000,2,1,2,30,Medium Risk
1507,50000,2,1,2,24,Medium Risk
749,150000,2,1,2,31,Medium Risk
13977,210000,1,2,1,29,Medium Risk
22351,240000,2,2,2,31,Medium Risk
6893,200000,2,5,1,36,Medium Risk
2824,30000,2,3,1,57,Medium Risk
24955,180000,1,1,2,29,Medium Risk
25997,200000,2,1,2,29,Medium Risk
4303,360000,2,1,1,31,Medium Risk
8542,490000,1,1,1,50,Medium Risk
19301,170000,2,2,1,39,Medium Risk
24942,360000,1,1,2,36,Medium Risk
27561,50000,1,3,2,57,Medium Risk
1193,270000,2,2,2,34,Medium Risk
17174,120000,2,1,2,29,Medium Risk
17576,170000,2,2,1,40,Medium Risk
28864,200000,2,1,2,40,Medium Risk
73,200000,2,2,1,32,Medium Risk
8727,80000,2,2,2,22,Medium Risk
12213,100000,2,3,1,45,Medium Risk
24937,310000,1,1,1,39,Medium Risk
9453,200000,2,1,1,44,Medium Risk
17621,280000,2,1,2,31,Medium Risk
26778,260000,1,1,2,29,Medium Risk
3978,310000,2,2,1,41,Medium Risk
7174,150000,1,1,1,47,Medium Risk
21431,160000,2,1,2,26,Medium Risk
24787,230000,1,1,1,38,Medium Risk
19875,180000,2,2,1,39,Medium Risk
20061,160000,2,1,1,43,Medium Risk
18134,280000,1,1,2,36,Medium Risk
29054,20000,2,2,1,50,Medium Risk
23561,240000,2,1,2,36,Medium Risk
4118,230000,2,2,1,34,Medium Risk
5382,50000,1,1,2,24,Medium Risk
7243,320000,2,2,1,47,Medium Risk
4292,120000,2,1,2,30,Medium Risk
25657,230000,2,1,2,31,Medium Risk
16400,100000,2,3,2,39,Medium Risk
20625,120000,1,2,1,32,Medium Risk
18531,220000,2,2,2,26,Medium Risk
28576,130000,2,2,1,30,Medium Risk
6764,190000,2,3,1,41,Medium Risk
15502,280000,1,1,1,34,Medium Risk
1742,180000,1,1,2,33,Medium Risk
6595,80000,2,1,2,24,Medium Risk
5396,490000,2,2,1,52,Medium Risk
1589,450000,2,2,2,36,Medium Risk
19928,330000,2,2,1,39,Medium Risk
10258,360000,1,1,1,32,Medium Risk
423,230000,2,2,2,38,Medium Risk
8985,30000,2,2,1,34,Medium Risk
7338,230000,2,1,1,36,Medium Risk
21397,480000,1,2,1,53,Medium Risk
1549,500000,2,1,2,42,Medium Risk
13965,100000,1,1,2,39,Medium Risk
11298,360000,2,1,2,50,Medium Risk
1675,440000,1,1,1,37,Medium Risk
3960,20000,1,3,2,23,Medium Risk
3626,330000,1,2,1,50,Medium Risk
3264,440000,2,1,1,37,Medium Risk
4184,480000,2,2,1,45,Medium Risk
20818,30000,1,2,1,45,Medium Risk
21314,30000,1,3,1,50,Medium Risk
28739,240000,2,2,1,31,Medium Risk
13884,740000,2,2,1,35,Medium Risk
14296,80000,2,3,1,25,Medium Risk
9496,130000,1,2,2,29,Medium Risk
3435,190000,1,1,1,55,Medium Risk
8353,300000,2,2,1,31,Medium Risk
8901,150000,1,1,2,55,Medium Risk
10735,450000,1,2,1,44,Medium Risk
24804,260000,1,2,1,31,Medium Risk
19572,50000,2,2,1,38,Medium Risk
14873,30000,1,1,1,40,Medium Risk
13914,400000,2,1,2,27,Medium Risk
12439,160000,2,1,2,33,Medium Risk
5738,150000,2,1,2,32,Medium Risk
14336,390000,1,1,2,41,Medium Risk
29513,50000,1,2,1,45,Medium Risk
4080,230000,2,2,1,42,Medium Risk
9908,200000,2,2,1,42,Medium Risk
18475,210000,2,2,1,47,Medium Risk
24418,400000,1,1,1,38,Medium Risk
19494,130000,2,3,2,36,Medium Risk
4101,120000,1,1,2,32,Medium Risk
11337,300000,1,1,2,32,Medium Risk
28267,140000,2,3,1,44,Medium Risk
25037,420000,1,1,1,53,Medium Risk
21619,50000,2,2,2,26,Medium Risk
5284,50000,2,2,1,38,Medium Risk
22546,200000,2,1,2,31,Medium Risk
782,50000,1,2,1,27,Medium Risk
13771,200000,2,1,1,32,Medium Risk
19177,80000,2,2,1,36,Medium Risk
1108,120000,2,2,1,47,Medium Risk
9949,240000,2,2,2,34,Medium Risk
27516,140000,1,3,1,59,Medium Risk
3765,510000,1,1,1,41,Medium Risk
29036,60000,2,3,1,50,Medium Risk
24933,180000,1,3,1,36,Medium Risk
23124,260000,2,5,1,41,Medium Risk
10161,500000,2,1,2,30,Medium Risk
26528,490000,2,2,1,52,Medium Risk
